Order_ID,Order_Date,Customer_Name,Country,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount,Gross_Sales,Net_Sales,Profit,Payment_Mode,Customer_Rating
ORD090572,2024-01-23,Michele Perez,USA,North,Susan Jones,Electronics,Keyboard,7,5861,0.15,41027,34872.95,9957.12,Debit Card,3
ORD090573,2024-03-21,Kathleen Smith,India,North,Sara Jones,Sports,Dumbbells,4,4222,0.29,16888,11990.48,1286.27,Cash,2
ORD090574,2025-01-12,Lisa Velez,Canada,South,Gina Harris,Clothing,T-Shirt,16,330,0.13,5280,4593.6,821.64,Credit Card,5
ORD090575,2024-10-10,Brandon Jenkins,India,East,Mitchell Boyer,Clothing,Jeans,16,2321,0.06,37136,34907.84,7884.85,Debit Card,5
ORD090576,2025-07-10,Brett Davis,USA,West,Pamela Mckinney,Electronics,Laptop,4,7128,0.28,28512,20528.64,4011.53,Debit Card,1
ORD090577,2023-05-30,Jennifer Bass,India,North,Stacy Good,Furniture,Wardrobe,3,9685,0.02,29055,28473.9,5225.51,Net Banking,4
ORD090578,2023-09-04,Gabrielle Church,UK,North,Jennifer Barry,Clothing,Shoes,7,3999,0.2,27993,22394.4,6038.44,UPI,2
ORD090579,2025-02-07,Gina Diaz,Australia,West,Brandon Hendricks,Groceries,Oil,19,1361,0.01,25859,25600.41,3539.95,UPI,2
ORD090580,2024-01-10,Tina Olsen,India,South,Jamie Griffin,Sports,Football,7,9202,0.15,64414,54751.9,6522.51,Net Banking,5
ORD090581,2023-02-16,Laura Webb,Australia,East,Sherry Young,Groceries,Milk,17,261,0.24,4437,3372.12,559.25,Net Banking,5
ORD090582,2023-02-26,Peter Gonzales,India,West,Alexis Lee,Clothing,Shoes,14,8930,0.23,125020,96265.4,8457.34,Credit Card,1
ORD090583,2023-03-28,Theresa Morris,UK,East,Summer Arias,Clothing,T-Shirt,4,8468,0.23,33872,26081.44,8187.33,UPI,3
ORD090584,2023-12-29,Andrea Moreno,Canada,North,Susan Jones,Clothing,Kurta,9,382,0.17,3438,2853.54,540.41,Cash,2
ORD090585,2025-04-02,John Lopez,UK,Central,Susan Jones,Clothing,Jacket,6,1868,0.25,11208,8406.0,2728.44,Net Banking,3
ORD090586,2024-05-05,Jeffrey Price DDS,India,West,Lauren Raymond,Groceries,Milk,13,1405,0.04,18265,17534.4,5288.97,Net Banking,1
ORD090587,2023-01-21,Maria Morales,Australia,East,Denise Hester,Electronics,Mobile,18,8541,0.24,153738,116840.88,8638.44,Cash,5
ORD090588,2023-11-29,Stephanie Reyes,Australia,West,Sara Jones,Sports,Dumbbells,2,8877,0.04,17754,17043.84,1713.71,Cash,3
ORD090589,2025-05-16,Katie Hall,UK,North,Jamie Griffin,Furniture,Table,2,4800,0.16,9600,8064.0,558.66,Credit Card,4
ORD090590,2024-03-30,Scott Hudson,Canada,North,Denise Hester,Furniture,Wardrobe,8,1293,0.06,10344,9723.36,3261.25,Cash,2
ORD090591,2024-06-09,Jill Ford,India,Central,Sydney Kelley,Clothing,Jeans,15,313,0.03,4695,4554.15,737.65,UPI,4
ORD090592,2025-05-07,Joseph Smith,India,South,Kelli Price,Groceries,Bread,1,3856,0.28,3856,2776.32,827.22,Credit Card,4
ORD090593,2024-12-28,Jamie Griffin,Australia,West,Melissa Ferguson,Furniture,Bed,20,658,0.01,13160,13028.4,2145.0,Debit Card,2
ORD090594,2025-09-16,Dr. Lindsey Johnson,Canada,West,Susan Jones,Furniture,Sofa,4,6838,0.25,27352,20514.0,4782.51,UPI,3
ORD090595,2023-09-17,Jeffrey Larsen,Canada,South,Kelli Price,Furniture,Chair,2,4655,0.27,9310,6796.3,1006.23,Cash,1
ORD090596,2025-02-11,Jody Miller,India,South,Lauren Raymond,Clothing,Shoes,16,6055,0.29,96880,68784.8,21745.47,Credit Card,1
ORD090597,2025-05-26,Benjamin Lee,UK,East,Jorge Smith,Furniture,Table,16,4683,0.06,74928,70432.32,10845.72,UPI,3
ORD090598,2024-11-20,Briana Matthews,UK,East,Jennifer Barry,Sports,Tennis Racket,2,1209,0.15,2418,2055.3,225.03,Net Banking,1
ORD090599,2023-06-29,Keith Jackson,USA,Central,Summer Arias,Sports,Yoga Mat,13,9135,0.15,118755,100941.75,30555.05,UPI,3
ORD090600,2024-09-29,Debra Hoover,India,West,Diane Webb,Electronics,Laptop,17,3597,0.25,61149,45861.75,15823.68,Credit Card,3
ORD090601,2025-03-18,Julia Haas,Australia,West,Timothy Yates,Clothing,Jacket,8,7274,0.02,58192,57028.16,13956.95,Credit Card,5
ORD090602,2023-05-25,Mr. Raymond Martin MD,USA,South,Christina Becker,Sports,Yoga Mat,7,7899,0.19,55293,44787.33,11020.24,UPI,3
ORD090603,2024-04-11,Gary Taylor,UK,Central,Diane Webb,Sports,Cricket Bat,18,4973,0.27,89514,65345.22,15054.63,Debit Card,5
ORD090604,2023-06-09,Jessica Aguilar,India,South,Nicole Adkins,Clothing,Shoes,19,2317,0.06,44023,41381.62,10036.57,UPI,1
ORD090605,2024-04-06,Elizabeth Lane,USA,East,Lisa Jordan,Electronics,Keyboard,15,4143,0.17,62145,51580.35,16215.55,Credit Card,3
ORD090606,2023-01-10,Michael Mccarthy,India,West,Chelsea Ellis,Furniture,Table,3,9090,0.19,27270,22088.7,5031.47,Debit Card,2
ORD090607,2025-06-14,Dr. Amber White,India,North,Samantha Anderson,Clothing,Jeans,13,2811,0.08,36543,33619.56,8110.08,Cash,4
ORD090608,2025-08-27,Daniel Ford,Canada,West,Samantha Anderson,Electronics,Headphones,5,4208,0.1,21040,18936.0,3523.56,Debit Card,2
ORD090609,2024-12-15,Alyssa Sanchez,USA,Central,Katherine Stevenson,Electronics,Mobile,12,6494,0.23,77928,60004.56,7539.08,UPI,5
ORD090610,2025-04-06,Michelle Bowen,UK,East,Timothy Yates,Sports,Tennis Racket,15,3683,0.11,55245,49168.05,15309.84,UPI,3
ORD090611,2024-05-25,Amanda Thomas,Australia,Central,Lisa Jordan,Sports,Cricket Bat,10,3344,0.21,33440,26417.6,2681.17,UPI,3
ORD090612,2023-07-26,Tyler Perry,Canada,Central,Diane Webb,Sports,Football,15,7309,0.25,109635,82226.25,13720.11,Credit Card,1
ORD090613,2023-07-17,Dennis Smith,Australia,North,Mark Green,Electronics,Keyboard,14,2435,0.27,34090,24885.7,5609.58,Cash,5
ORD090614,2024-04-12,Amanda Cook,Australia,Central,Paul Johnson,Groceries,Oil,3,8155,0.08,24465,22507.8,3838.0,UPI,5
ORD090615,2023-10-11,Michael Duncan,Canada,East,Gina Harris,Electronics,Headphones,17,7731,0.11,131427,116970.03,33842.27,Credit Card,5
ORD090616,2025-07-25,Leslie Villa,UK,West,Gina Harris,Electronics,Laptop,13,8371,0.26,108823,80529.02,21156.23,Credit Card,1
ORD090617,2023-08-18,Julie Hendrix,Australia,South,Summer Arias,Electronics,Laptop,10,884,0.17,8840,7337.2,1062.82,Cash,4
ORD090618,2024-02-25,Jill Ross,India,East,Susan Jones,Clothing,Kurta,16,7636,0.01,122176,120954.24,31417.84,Cash,3
ORD090619,2023-09-17,Yvonne Olson,India,North,Gabrielle Mccullough,Furniture,Wardrobe,3,3632,0.3,10896,7627.2,1509.71,UPI,5
ORD090620,2024-05-12,David Smith,Australia,East,Jamie Griffin,Furniture,Bed,3,6292,0.14,18876,16233.36,2499.74,Credit Card,3
ORD090621,2025-05-31,Kathryn Hays,Canada,South,Cindy Spencer,Groceries,Milk,5,3141,0.19,15705,12721.05,1664.67,Debit Card,1
ORD090622,2024-10-07,Tyler Camacho,India,South,Lance Arnold Jr.,Clothing,Shoes,20,782,0.02,15640,15327.2,4634.26,UPI,5
ORD090623,2023-05-09,Lisa Perez,Australia,North,Timothy Yates,Clothing,Jeans,7,5975,0.27,41825,30532.25,6341.74,Credit Card,5
ORD090624,2025-02-08,Karen Lindsey,India,East,Elizabeth Campbell,Groceries,Rice,2,3425,0.12,6850,6028.0,382.29,UPI,3
ORD090625,2025-06-27,Keith Gardner,USA,East,Kristi Miller,Groceries,Oil,15,7212,0.29,108180,76807.8,4409.52,Net Banking,1
ORD090626,2024-06-13,Jennifer Boyd,UK,West,Denise Hester,Sports,Tennis Racket,17,8698,0.22,147866,115335.48,28804.22,Cash,1
ORD090627,2023-12-19,Daniel Rios,UK,North,Stacy Good,Clothing,Jeans,13,3622,0.19,47086,38139.66,12593.87,Cash,3
ORD090628,2024-03-22,Rachel Pollard,USA,North,Summer Arias,Groceries,Oil,16,811,0.15,12976,11029.6,3471.65,UPI,2
ORD090629,2023-08-16,Paul Smith,India,West,Julie Lopez,Sports,Cricket Bat,19,4807,0.08,91333,84026.36,15823.4,Debit Card,1
ORD090630,2024-08-15,Dennis Stewart,USA,West,Kevin Kidd,Electronics,Laptop,9,1441,0.17,12969,10764.27,3754.88,UPI,1
ORD090631,2023-02-20,James Reyes,UK,Central,Barbara Sheppard,Electronics,Keyboard,6,8821,0.03,52926,51338.22,6947.73,UPI,2
ORD090632,2024-03-20,Anna Pacheco,India,Central,Alexis Lee,Groceries,Rice,15,1230,0.26,18450,13653.0,1617.99,Cash,4
ORD090633,2023-10-12,Kathy Mullins,Canada,Central,Kristi Miller,Sports,Tennis Racket,7,5363,0.18,37541,30783.62,3617.7,Debit Card,3
ORD090634,2023-10-07,Katie Humphrey,UK,East,Sherry Young,Groceries,Bread,19,3739,0.14,71041,61095.26,10460.26,Net Banking,2
ORD090635,2023-08-11,Grace Hall,Canada,Central,Kathleen Colon,Furniture,Wardrobe,2,5718,0.2,11436,9148.8,3167.18,Cash,4
ORD090636,2024-04-07,James Pena,Australia,North,Lauren Raymond,Groceries,Rice,15,1758,0.08,26370,24260.4,3207.98,Credit Card,4
ORD090637,2023-05-04,Michael Gonzalez,USA,South,Stefanie Garcia,Clothing,Jacket,13,1334,0.23,17342,13353.34,2958.05,Debit Card,5
ORD090638,2024-02-23,Brian Cannon,India,North,Denise Hester,Clothing,T-Shirt,1,1922,0.09,1922,1749.02,302.67,Net Banking,2
ORD090639,2023-05-12,Jessica Parker,UK,Central,Kristi Miller,Sports,Yoga Mat,6,7584,0.07,45504,42318.72,3354.08,UPI,5
ORD090640,2023-02-11,Virginia Yoder,Canada,North,Sydney Kelley,Electronics,Monitor,11,986,0.26,10846,8026.04,669.7,UPI,3
ORD090641,2024-11-03,Melissa Fields,Canada,East,Brandon Hendricks,Groceries,Oil,20,7180,0.09,143600,130676.0,23392.81,Net Banking,1
ORD090642,2025-04-03,Dr. Penny Cervantes,UK,Central,Barbara Sheppard,Clothing,Jeans,4,8268,0.04,33072,31749.12,4123.95,UPI,4
ORD090643,2024-03-17,Kimberly Chavez,UK,East,Alexis Lee,Furniture,Wardrobe,10,5603,0.22,56030,43703.4,13296.96,Cash,1
ORD090644,2025-01-09,Adam Nelson,Canada,West,Kevin Ross,Electronics,Headphones,20,7502,0.29,150040,106528.4,25921.31,Net Banking,5
ORD090645,2025-05-07,Shawn King,India,South,Cassandra Ferguson,Electronics,Laptop,18,6918,0.21,124524,98373.96,28507.49,Debit Card,4
ORD090646,2023-06-27,Kirk Hayden,Australia,North,Julie Lopez,Sports,Dumbbells,7,8624,0.12,60368,53123.84,2998.35,Net Banking,4
ORD090647,2023-11-02,Linda Kim,Canada,East,Sherry Young,Clothing,Jacket,6,1980,0.13,11880,10335.6,2289.19,Credit Card,5
ORD090648,2025-06-28,Juan Herrera,Australia,South,Teresa Kirby,Furniture,Bed,13,9573,0.02,124449,121960.02,29252.61,Credit Card,2
ORD090649,2023-02-25,Adrian Randolph,Canada,East,Cindy Spencer,Clothing,T-Shirt,19,9090,0.15,172710,146803.5,41881.77,Credit Card,1
ORD090650,2023-10-08,Cathy Meadows,UK,North,Jessica Hodge,Groceries,Bread,11,9465,0.21,104115,82250.85,10176.88,Debit Card,5
ORD090651,2025-07-05,Daniel Bowman,USA,West,Kevin Kidd,Sports,Dumbbells,18,7993,0.16,143874,120854.16,12190.97,Debit Card,3
ORD090652,2023-10-01,Michael Cooper,India,South,Cindy Spencer,Clothing,Shoes,6,8894,0.08,53364,49094.88,11705.21,Credit Card,4
ORD090653,2023-07-03,Miss Lauren Jenkins MD,Canada,South,Jorge Smith,Electronics,Keyboard,16,6305,0.21,100880,79695.2,11565.61,Net Banking,5
ORD090654,2023-05-28,Jessica Mora,UK,North,Kevin Ross,Clothing,Jeans,2,5787,0.04,11574,11111.04,2697.5,Debit Card,3
ORD090655,2025-03-12,Nicholas Browning,Canada,Central,Sherry Young,Clothing,Jeans,1,1149,0.03,1149,1114.53,196.31,Net Banking,5
ORD090656,2024-09-21,Matthew Roy,India,South,Stefanie Garcia,Sports,Tennis Racket,5,4797,0.25,23985,17988.75,2799.22,UPI,1
ORD090657,2024-09-21,Joe Yoder,India,West,Summer Arias,Groceries,Snacks,2,1252,0.09,2504,2278.64,439.67,Debit Card,3
ORD090658,2024-12-06,Rebecca Gomez,India,South,Mitchell Boyer,Furniture,Sofa,18,8091,0.08,145638,133986.96,30943.85,UPI,5
ORD090659,2025-04-02,Cristina Robinson,USA,East,Mr. Nathan Hernandez,Clothing,Kurta,3,9854,0.11,29562,26310.18,6729.33,Net Banking,3
ORD090660,2025-04-03,Lisa Ramsey,Canada,Central,Alexis Lee,Groceries,Bread,14,1449,0.08,20286,18663.12,1212.86,Net Banking,1
ORD090661,2024-07-11,Jason Garza DDS,Canada,North,Kevin Ross,Furniture,Chair,6,5728,0.04,34368,32993.28,4464.24,Credit Card,1
ORD090662,2025-04-19,Barbara Santana,Canada,West,Jorge Smith,Groceries,Snacks,5,9974,0.18,49870,40893.4,4586.45,UPI,3
ORD090663,2025-01-14,Anthony Johnson,India,North,Teresa Kirby,Sports,Cricket Bat,14,503,0.14,7042,6056.12,1492.38,Credit Card,5
ORD090664,2023-11-07,Richard Roberts,USA,Central,Julie Lopez,Sports,Dumbbells,6,8201,0.22,49206,38380.68,2502.42,Debit Card,3
ORD090665,2024-09-23,Ryan Gregory,India,North,Chad Zamora,Sports,Cricket Bat,15,814,0.02,12210,11965.8,1587.74,Net Banking,4
ORD090666,2023-11-04,William Lewis,Australia,South,Lisa Jordan,Sports,Football,2,7682,0.2,15364,12291.2,1740.6,UPI,3
ORD090667,2024-06-26,John Knight,USA,West,Lauren Jones,Groceries,Snacks,10,2984,0.15,29840,25364.0,7728.5,Net Banking,4
ORD090668,2025-04-07,Abigail Rodriguez,UK,North,Susan Jones,Groceries,Bread,19,432,0.23,8208,6320.16,1965.71,Credit Card,3
ORD090669,2024-12-21,Ms. Susan Olson,Canada,East,Sydney Kelley,Furniture,Wardrobe,9,1151,0.15,10359,8805.15,2149.73,UPI,5
ORD090670,2024-05-17,Tina Johnson,India,West,Barbara Sheppard,Groceries,Oil,17,2162,0.13,36754,31975.98,10570.88,Net Banking,5
ORD090671,2025-08-20,Edward Espinoza,India,North,Jamie Griffin,Clothing,Shoes,9,7507,0.29,67563,47969.73,15811.25,Debit Card,4
ORD090672,2025-05-08,Luke Fuller,India,East,Kelli Price,Furniture,Wardrobe,1,6908,0.23,6908,5319.16,585.24,UPI,4
ORD090673,2025-05-27,Melissa Barrett,Canada,Central,Sherry Young,Electronics,Laptop,4,6174,0.11,24696,21979.44,1600.5,UPI,4
ORD090674,2024-10-04,Cassandra Mcgee,UK,North,Sydney Kelley,Clothing,Kurta,18,7719,0.23,138942,106985.34,12922.63,Debit Card,5
ORD090675,2025-09-17,Bryan Hall,Canada,North,Jorge Smith,Furniture,Bed,4,3190,0.13,12760,11101.2,3782.04,Cash,5
ORD090676,2024-06-04,Stephen Harper,UK,East,Barbara Sheppard,Clothing,Jacket,14,7462,0.19,104468,84619.08,10407.97,Debit Card,5
ORD090677,2025-03-16,Christie Miller,UK,South,Kathleen Colon,Furniture,Wardrobe,4,3435,0.14,13740,11816.4,1857.2,Debit Card,4
ORD090678,2023-03-08,Andrea Lopez,India,East,Nicole Adkins,Electronics,Keyboard,13,1196,0.29,15548,11039.08,1965.54,UPI,2
ORD090679,2023-08-10,Heather Salazar,USA,West,Christina Becker,Groceries,Milk,19,4460,0.18,84740,69486.8,18681.1,Debit Card,2
ORD090680,2023-01-07,David Norman,Australia,West,Cassandra Ferguson,Furniture,Sofa,15,7052,0.06,105780,99433.2,17566.63,UPI,4
ORD090681,2023-09-12,John Curry,USA,Central,Sydney Kelley,Clothing,Jacket,6,2632,0.19,15792,12791.52,1959.6,UPI,4
ORD090682,2024-09-17,Kevin Brown,Canada,North,Gabrielle Mccullough,Sports,Tennis Racket,8,5750,0.27,46000,33580.0,4111.22,UPI,3
ORD090683,2023-08-19,Donna Velazquez,Australia,Central,Chelsea Ellis,Electronics,Mobile,3,869,0.1,2607,2346.3,144.03,Credit Card,4
ORD090684,2024-02-28,David Nixon,Canada,North,Chad Zamora,Electronics,Keyboard,15,4980,0.29,74700,53037.0,14131.33,Debit Card,2
ORD090685,2024-12-05,Elizabeth Robinson,USA,Central,Summer Arias,Clothing,Jacket,7,3280,0.03,22960,22271.2,7362.03,Cash,4
ORD090686,2023-03-27,Lisa Stevenson,Australia,West,Paul Johnson,Furniture,Bed,4,5932,0.24,23728,18033.28,4477.17,Cash,4
ORD090687,2023-06-19,Kevin Murphy,India,East,Mark Green,Furniture,Sofa,1,7108,0.0,7108,7108.0,2281.66,Debit Card,3
ORD090688,2025-01-17,Robin Becker,Australia,East,Stefanie Garcia,Furniture,Wardrobe,17,8991,0.16,152847,128391.48,7014.73,Cash,2
ORD090689,2023-04-15,Mrs. Courtney Nelson,USA,North,Barbara Sheppard,Clothing,Jeans,8,5153,0.15,41224,35040.4,3579.06,Net Banking,2
ORD090690,2023-10-14,Sarah Morris,USA,Central,Cassandra Ferguson,Electronics,Headphones,9,8930,0.0,80370,80370.0,14557.64,Cash,5
ORD090691,2023-09-17,Danielle Fuller,Canada,South,Summer Arias,Sports,Cricket Bat,1,1113,0.25,1113,834.75,228.2,Credit Card,2
ORD090692,2023-10-21,Cristina Williams,Canada,South,Lisa Jordan,Sports,Cricket Bat,1,8948,0.19,8948,7247.88,583.19,Credit Card,2
ORD090693,2025-08-29,Aaron Gaines,UK,Central,Paul Johnson,Sports,Tennis Racket,1,9203,0.05,9203,8742.85,1353.35,Debit Card,4
ORD090694,2023-09-11,Judith Smith,Australia,Central,Christina Becker,Sports,Dumbbells,19,7696,0.06,146224,137450.56,41304.05,Debit Card,1
ORD090695,2024-06-18,Jerry Woods,Australia,East,Gabrielle Mccullough,Electronics,Laptop,7,7196,0.29,50372,35764.12,3280.87,Debit Card,3
ORD090696,2024-02-21,Michele Jackson,Australia,West,Kelsey Perez,Furniture,Table,11,2650,0.27,29150,21279.5,5780.78,Net Banking,3
ORD090697,2024-11-03,Megan Moore,India,Central,Barbara Sheppard,Clothing,Shoes,11,2417,0.22,26587,20737.86,3393.46,Cash,3
ORD090698,2023-02-08,Jennifer Robertson,USA,South,Melissa Ferguson,Groceries,Oil,13,1775,0.1,23075,20767.5,1586.39,Credit Card,5
ORD090699,2024-05-22,Carl Bush,USA,East,Mr. Nathan Hernandez,Groceries,Bread,15,2088,0.2,31320,25056.0,8028.27,Net Banking,5
ORD090700,2024-12-26,Patty Boyd,USA,Central,Lauren Raymond,Sports,Cricket Bat,1,8923,0.03,8923,8655.31,1168.61,Cash,3
ORD090701,2023-12-10,Michael Johnson,USA,West,Sydney Kelley,Groceries,Bread,20,1300,0.24,26000,19760.0,3368.57,Credit Card,3
ORD090702,2024-07-13,Daniel Stevens,India,East,Susan Jones,Sports,Cricket Bat,2,5544,0.14,11088,9535.68,2732.18,Credit Card,1
ORD090703,2025-09-16,David James,Canada,South,Nicole Adkins,Sports,Football,19,1962,0.13,37278,32431.86,8908.72,UPI,5
ORD090704,2025-01-26,Anthony Lewis,UK,North,Denise Hester,Furniture,Wardrobe,13,5689,0.01,73957,73217.43,4260.95,Cash,5
ORD090705,2025-05-02,Jason Martinez,UK,Central,Chelsea Ellis,Electronics,Headphones,5,9039,0.1,45195,40675.5,5586.51,Debit Card,3
ORD090706,2024-09-21,Michael Gomez,India,West,Brandon Hendricks,Groceries,Milk,19,5498,0.05,104462,99238.9,19482.89,Credit Card,4
ORD090707,2025-05-29,Christian Holland,USA,North,Gina Harris,Electronics,Monitor,11,3708,0.13,40788,35485.56,7939.6,Cash,2
ORD090708,2024-06-24,Jack Hernandez,UK,South,Paul Johnson,Groceries,Milk,14,7783,0.25,108962,81721.5,15288.57,Debit Card,2
ORD090709,2025-01-29,Laura Cox,UK,North,Mitchell Boyer,Clothing,Jeans,7,9297,0.13,65079,56618.73,8862.12,Debit Card,4
ORD090710,2025-04-21,John Weeks,USA,North,Sherry Young,Furniture,Wardrobe,1,7974,0.17,7974,6618.42,537.79,UPI,2
ORD090711,2024-04-20,Laura Russell,USA,North,Kelli Price,Sports,Tennis Racket,9,981,0.07,8829,8210.97,2593.42,Debit Card,5
ORD090712,2024-09-06,Michael Pineda,UK,Central,Kathleen Colon,Electronics,Keyboard,6,7822,0.05,46932,44585.4,11578.91,Net Banking,4
ORD090713,2024-04-30,Timothy Riley,India,North,Sherry Young,Groceries,Snacks,18,6533,0.23,117594,90547.38,6267.9,Cash,4
ORD090714,2023-08-08,Sean Lang,UK,East,Sara Jones,Electronics,Keyboard,16,2065,0.21,33040,26101.6,5894.36,UPI,1
ORD090715,2023-02-15,Jessica Watkins,Australia,South,Paul Johnson,Clothing,Jacket,17,1400,0.06,23800,22372.0,2874.33,Debit Card,4
ORD090716,2024-05-13,Charles Melton,India,South,Kelli Price,Furniture,Chair,18,2789,0.06,50202,47189.88,15311.53,UPI,4
ORD090717,2025-05-02,Donald Hopkins,Canada,South,Gina Harris,Sports,Dumbbells,15,6589,0.25,98835,74126.25,19232.13,Cash,3
ORD090718,2025-02-22,Jacqueline Brown,India,West,Mr. Nathan Hernandez,Sports,Dumbbells,20,1827,0.03,36540,35443.8,3933.08,Cash,5
ORD090719,2025-03-19,Gilbert Martin,USA,South,Melissa Ferguson,Electronics,Mobile,16,1256,0.24,20096,15272.96,5310.75,Net Banking,1
ORD090720,2025-06-27,Lisa Allen,USA,North,Lisa Jordan,Groceries,Oil,8,1247,0.27,9976,7282.48,1249.8,Credit Card,2
ORD090721,2024-12-14,Stephanie Mcdonald,UK,West,Mark Green,Clothing,Jeans,2,7673,0.14,15346,13197.56,2520.97,Net Banking,5
ORD090722,2023-04-23,Tara Clayton,Australia,West,Kelsey Perez,Groceries,Rice,9,6226,0.05,56034,53232.3,4449.04,Net Banking,4
ORD090723,2023-08-09,Rhonda Avila,India,East,Brittany Bailey,Groceries,Rice,10,5562,0.18,55620,45608.4,13627.32,Debit Card,5
ORD090724,2025-08-06,Krystal Sandoval,India,East,Elizabeth Campbell,Groceries,Rice,9,6996,0.16,62964,52889.76,13794.76,Debit Card,5
ORD090725,2023-02-21,Samantha Anderson,UK,Central,Lisa Jordan,Sports,Dumbbells,3,2734,0.23,8202,6315.54,1601.54,Debit Card,2
ORD090726,2024-07-16,David Daniels,Canada,South,Melissa Ferguson,Furniture,Sofa,11,5876,0.25,64636,48477.0,14640.94,Credit Card,2
ORD090727,2024-04-04,Kimberly Martinez,USA,East,Kathleen Colon,Furniture,Bed,9,8570,0.21,77130,60932.7,4189.15,UPI,3
ORD090728,2025-04-29,Christine Johnson,Australia,South,Stacy Good,Groceries,Milk,6,4958,0.29,29748,21121.08,1252.15,Cash,1
ORD090729,2025-09-03,Donald Davidson,Canada,East,Brittany Bailey,Groceries,Oil,9,8847,0.13,79623,69272.01,6494.36,UPI,3
ORD090730,2025-04-05,Michael Jordan,USA,North,Chad Zamora,Groceries,Milk,14,4461,0.28,62454,44966.88,10451.08,Net Banking,3
ORD090731,2023-07-18,Randy Brown,UK,South,Lisa Jordan,Electronics,Monitor,15,672,0.07,10080,9374.4,3162.06,Net Banking,5
ORD090732,2025-06-29,Tanner Lewis,USA,North,Mitchell Boyer,Electronics,Headphones,1,8287,0.21,8287,6546.73,1230.58,UPI,2
ORD090733,2024-04-11,Kelly Henderson,UK,North,Gabrielle Mccullough,Electronics,Keyboard,18,4850,0.05,87300,82935.0,6876.66,Debit Card,3
ORD090734,2025-04-04,Colleen Wilkinson,Canada,North,Cindy Spencer,Clothing,Kurta,11,7396,0.01,81356,80542.44,15082.06,Debit Card,3
ORD090735,2023-12-25,Robert Rodriguez,UK,West,Kevin Kidd,Clothing,T-Shirt,5,8784,0.02,43920,43041.6,5508.67,Cash,2
ORD090736,2024-07-30,Frank Lyons,India,East,Kevin Ross,Electronics,Mobile,19,9115,0.05,173185,164525.75,19965.79,Net Banking,3
ORD090737,2023-08-21,Joseph Williams,Canada,West,Stefanie Garcia,Sports,Dumbbells,13,8769,0.11,113997,101457.33,28084.46,UPI,5
ORD090738,2024-03-11,Sheila Chapman,India,Central,Cassandra Ferguson,Electronics,Headphones,7,6092,0.01,42644,42217.56,4602.9,Cash,5
ORD090739,2025-06-16,Ronald Burns,India,East,Jessica Hodge,Groceries,Rice,18,6457,0.07,116226,108090.18,20270.77,Credit Card,5
ORD090740,2025-09-18,Rebecca Adams,USA,East,Kelli Price,Furniture,Bed,4,7677,0.24,30708,23338.08,6449.06,Debit Card,4
ORD090741,2023-07-05,Terry Dunn,Canada,Central,Jessica Hodge,Furniture,Chair,13,6996,0.27,90948,66392.04,20087.15,Debit Card,1
ORD090742,2023-07-01,Jessica Walls,UK,West,Jessica Hodge,Clothing,Jeans,12,5980,0.01,71760,71042.4,22601.3,Credit Card,5
ORD090743,2023-11-12,Ashley Hernandez,USA,Central,Gina Harris,Groceries,Rice,5,6669,0.25,33345,25008.75,2669.88,Credit Card,4
ORD090744,2024-03-06,Hannah Love,UK,East,Nicole Adkins,Sports,Dumbbells,12,3920,0.01,47040,46569.6,6540.37,Credit Card,4
ORD090745,2024-06-14,Anne Smith,Canada,South,Mark Green,Electronics,Laptop,9,5896,0.18,53064,43512.48,5337.0,Debit Card,2
ORD090746,2023-05-25,Sarah Gomez,USA,West,Melissa Ferguson,Furniture,Bed,1,4893,0.02,4893,4795.14,1440.56,Credit Card,4
ORD090747,2025-06-24,Sharon Johnson,USA,East,Teresa Kirby,Electronics,Keyboard,3,173,0.04,519,498.24,33.61,UPI,5
ORD090748,2023-10-29,Matthew Gonzalez,India,South,Gina Harris,Furniture,Table,1,4309,0.09,4309,3921.19,602.66,UPI,3
